19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539268891,2024-09-06T15:39:27.0481408+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539268891,2024-09-06T15:39:27.0482176+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539268891,2024-09-06T15:39:27.0482304+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539268891,2024-09-06T15:39:27.0482432+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539268891,2024-09-06T15:39:27.0482432+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539270244,2024-09-06T15:39:27.0482560+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539270244,2024-09-06T15:39:27.0817280+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539270244,2024-09-06T15:39:27.0818816+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539270244,2024-09-06T15:39:27.0818944+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539270244,2024-09-06T15:39:27.0819072+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539270244,2024-09-06T15:39:27.0819200+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539270581,2024-09-06T15:39:27.0819200+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539270581,2024-09-06T15:39:27.1143552+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539270581,2024-09-06T15:39:27.1144576+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539270581,2024-09-06T15:39:27.1144576+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539270581,2024-09-06T15:39:27.1144704+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539270581,2024-09-06T15:39:27.1144704+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539270904,2024-09-06T15:39:27.1144832+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539270904,2024-09-06T15:39:27.1515392+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539270904,2024-09-06T15:39:27.1516672+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539270904,2024-09-06T15:39:27.1516928+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539270904,2024-09-06T15:39:27.1516928+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539270904,2024-09-06T15:39:27.1517056+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539271279,2024-09-06T15:39:27.1517184+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539271279,2024-09-06T15:39:27.1865728+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539271279,2024-09-06T15:39:27.1866496+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539271279,2024-09-06T15:39:27.1866624+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539271279,2024-09-06T15:39:27.1866752+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539271279,2024-09-06T15:39:27.1866880+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539271628,2024-09-06T15:39:27.1867008+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539271628,2024-09-06T15:39:27.2210304+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539271628,2024-09-06T15:39:27.2211072+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539271628,2024-09-06T15:39:27.2211200+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539271628,2024-09-06T15:39:27.2211328+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539271628,2024-09-06T15:39:27.2211712+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539271973,2024-09-06T15:39:27.2211840+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
19,2024-09-06T15:39:26.8007168+01:00,0.773554027,-5.55578995,0,0,3.07506061,202409061539271973,2024-09-06T15:39:27.2593920+01:00,0,Diagonal,0,Vertical,0,Circle,0,0
