8,2025-02-24T15:04:19.8280192+00:00,0.773554027,-5.55578995,0,0,3.07506061,202502241504199992,2025-02-24T15:04:20.0012800+00:00,0,Diagonal,0,Vertical,0,Circle,0,0
8,2025-02-24T15:04:19.8280192+00:00,0.773554027,-5.55578995,0,0,3.07506061,202502241504199992,2025-02-24T15:04:20.0161152+00:00,0,Diagonal,0,Vertical,0,Circle,0,0
8,2025-02-24T15:04:19.8280192+00:00,0.773554027,-5.55578995,0,0,3.07506061,202502241504199992,2025-02-24T15:04:20.0161536+00:00,0,Diagonal,0,Vertical,0,Circle,0,0
8,2025-02-24T15:04:19.8280192+00:00,0.773554027,-5.55578995,0,0,3.07506061,202502241504199992,2025-02-24T15:04:20.0161536+00:00,0,Diagonal,0,Vertical,0,Circle,0,0
8,2025-02-24T15:04:19.8280192+00:00,0.773554027,-5.55578995,0,0,3.07506061,202502241504199992,2025-02-24T15:04:20.0161536+00:00,0,Diagonal,0,Vertical,0,Circle,0,0
8,2025-02-24T15:04:19.8280192+00:00,0.773554027,-5.55578995,0,0,3.07506061,202502241504199992,2025-02-24T15:04:20.0161536+00:00,0,Diagonal,0,Vertical,0,Circle,0,0
8,2025-02-24T15:04:19.8280192+00:00,0.773554027,-5.55578995,0,0,3.07506061,202502241504200159,2025-02-24T15:04:20.0161664+00:00,0,Diagonal,0,Vertical,0,Circle,0,0
8,2025-02-24T15:04:19.8280192+00:00,0.773554027,-5.55578995,0,0,3.07506061,202502241504200159,2025-02-24T15:04:20.0327424+00:00,0,Diagonal,0,Vertical,0,Circle,0,0
8,2025-02-24T15:04:19.8280192+00:00,0.773554027,-5.55578995,0,0,3.07506061,202502241504200159,2025-02-24T15:04:20.0327552+00:00,0,Diagonal,0,Vertical,0,Circle,0,0
8,2025-02-24T15:04:19.8280192+00:00,0.773554027,-5.55578995,0,0,3.07506061,202502241504200159,2025-02-24T15:04:20.0327552+00:00,0,Diagonal,0,Vertical,0,Circle,0,0
8,2025-02-24T15:04:19.8280192+00:00,0.773554027,-5.55578995,0,0,3.07506061,202502241504200159,2025-02-24T15:04:20.0327552+00:00,0,Diagonal,0,Vertical,0,Circle,0,0
8,2025-02-24T15:04:19.8280192+00:00,0.773554027,-5.55578995,0,0,3.07506061,202502241504200159,2025-02-24T15:04:20.0327680+00:00,0,Diagonal,0,Vertical,0,Circle,0,0
