11,2025-02-22T16:58:24.9724928+00:00,0.773554027,-5.55578995,0,0,3.07506061,202502221658249244,2025-02-22T16:58:25.0946688+00:00,0,Diagonal,0,Vertical,0,Circle,0,0
11,2025-02-22T16:58:24.9724928+00:00,0.773554027,-5.55578995,0,0,3.07506061,202502221658249244,2025-02-22T16:58:25.0947200+00:00,0,Diagonal,0,Vertical,0,Circle,0,0
11,2025-02-22T16:58:24.9724928+00:00,0.773554027,-5.55578995,0,0,3.07506061,202502221658249244,2025-02-22T16:58:25.0947200+00:00,0,Diagonal,0,Vertical,0,Circle,0,0
11,2025-02-22T16:58:24.9724928+00:00,0.773554027,-5.55578995,0,0,3.07506061,202502221658249244,2025-02-22T16:58:25.0947328+00:00,0,Diagonal,0,Vertical,0,Circle,0,0
11,2025-02-22T16:58:24.9724928+00:00,0.773554027,-5.55578995,0,0,3.07506061,202502221658249244,2025-02-22T16:58:25.0947328+00:00,0,Diagonal,0,Vertical,0,Circle,0,0
11,2025-02-22T16:58:24.9724928+00:00,0.773554027,-5.55578995,0,0,3.07506061,202502221658249284,2025-02-22T16:58:25.0947328+00:00,0,Diagonal,0,Vertical,0,Circle,0,0
11,2025-02-22T16:58:24.9724928+00:00,0.773554027,-5.55578995,0,0,3.07506061,202502221658249284,2025-02-22T16:58:25.1788032+00:00,0,Diagonal,0,Vertical,0,Circle,0,0
11,2025-02-22T16:58:24.9724928+00:00,0.773554027,-5.55578995,0,0,3.07506061,202502221658249284,2025-02-22T16:58:25.1789440+00:00,0,Diagonal,0,Vertical,0,Circle,0,0
11,2025-02-22T16:58:24.9724928+00:00,0.773554027,-5.55578995,0,0,3.07506061,202502221658249284,2025-02-22T16:58:25.1789568+00:00,0,Diagonal,0,Vertical,0,Circle,0,0
11,2025-02-22T16:58:24.9724928+00:00,0.773554027,-5.55578995,0,0,3.07506061,202502221658249284,2025-02-22T16:58:25.1789696+00:00,0,Diagonal,0,Vertical,0,Circle,0,0
11,2025-02-22T16:58:24.9724928+00:00,0.773554027,-5.55578995,0,0,3.07506061,202502221658249284,2025-02-22T16:58:25.1789824+00:00,0,Diagonal,0,Vertical,0,Circle,0,0
11,2025-02-22T16:58:24.9724928+00:00,0.773554027,-5.55578995,0,0,3.07506061,202502221658250120,2025-02-22T16:58:25.1789824+00:00,0,Diagonal,0,Vertical,0,Circle,0,0
11,2025-02-22T16:58:24.9724928+00:00,0.773554027,-5.55578995,0,0,3.07506061,202502221658250120,2025-02-22T16:58:25.2053760+00:00,0,Diagonal,0,Vertical,0,Circle,0,0
11,2025-02-22T16:58:24.9724928+00:00,0.773554027,-5.55578995,0,0,3.07506061,202502221658250120,2025-02-22T16:58:25.2054912+00:00,0,Diagonal,0,Vertical,0,Circle,0,0
